id,cal_age,cal_sigma,rad_res,rad_res_sd,mid1,mid2,wmn,med,mode,mid1_resage,mid2_resage,wmn_resage,med_resage,mode_resage
146-893A,1721.0,86.0,2520.0,70.0,1827.0,1760.0,1822.0,1828.0,1881.0,701.0,761.0,793.0,698.0,691.0
146-893A,2988.0,89.0,3555.0,70.0,2852.0,2870.0,2920.0,2876.0,2899.0,689.0,736.0,635.0,684.0,680.0
146-893A,4577.0,73.0,4800.0,50.0,4082.0,4096.0,4021.0,4100.0,4118.0,714.0,696.0,690.0,703.0,693.0
146-893A,6197.0,77.0,6200.0,70.0,5372.0,5419.0,5458.0,5372.0,5308.0,804.0,794.0,795.0,824.0,838.0
146-893A,8294.0,99.0,8235.0,90.0,7304.0,7462.0,7445.0,7455.0,7441.0,742.0,756.0,781.0,765.0,781.0
146-893A,9362.0,184.0,9100.0,150.0,7972.0,8356.0,8455.0,8327.0,8319.0,691.0,715.0,832.0,746.0,791.0
146-893A,10647.0,130.0,10080.0,80.0,9419.0,9418.0,9441.0,9421.0,9421.0,658.0,698.0,609.0,656.0,658.0
146-893A,10855.0,126.0,10210.0,90.0,9532.0,9471.0,9282.0,9573.0,9587.0,657.0,684.0,830.0,646.0,638.0
146-893A,10925.0,101.0,10260.0,70.0,9584.0,9628.0,9620.0,9586.0,9592.0,676.0,634.0,628.0,674.0,674.0
146-893A,12913.0,230.0,11810.0,240.0,10374.0,11209.0,11750.0,11018.0,11050.0,841.0,716.0,505.0,815.0,792.0
146-893A,13430.0,74.0,12340.0,70.0,11392.0,11548.0,11689.0,11548.0,11527.0,764.0,806.0,791.0,780.0,796.0
146-893A,14331.0,265.0,12990.0,170.0,12054.0,12058.0,12186.0,12366.0,12402.0,687.0,912.0,962.0,652.0,626.0
146-893A,16412.0,170.0,14490.0,130.0,13596.0,13658.0,13884.0,13603.0,13620.0,894.0,880.0,877.0,890.0,886.0
146-893A,17099.0,291.0,15040.0,230.0,14110.0,14206.0,14289.0,14094.0,14153.0,960.0,854.0,856.0,969.0,983.0
146-893A,17725.0,172.0,15550.0,140.0,14547.0,14591.0,14633.0,14487.0,14466.0,1038.0,943.0,987.0,1044.0,1053.0
146-893A,18917.0,212.0,16630.0,190.0,15190.0,15544.0,15472.0,15682.0,15770.0,1021.0,1064.0,1136.0,977.0,921.0
146-893A,19607.0,176.0,17220.0,140.0,16233.0,16112.0,16008.0,16303.0,16362.0,972.0,1078.0,1214.0,949.0,908.0
146-893A,28647.0,270.0,25530.0,260.0,24416.0,24374.0,24567.0,24363.0,24204.0,1108.0,1164.0,1221.0,1133.0,1173.0
DAPC2,3672.0,200.0,3740.0,55.0,3076.0,3396.0,3588.0,3426.0,3381.0,340.0,380.0,153.0,311.0,301.0
DAPC2,9238.0,200.0,8590.0,90.0,7976.0,8272.0,8477.0,8251.0,8232.0,296.0,328.0,351.0,331.0,337.0
DAPC2,11833.17099,200.0,10830.0,90.0,10192.0,10226.0,10188.0,10182.0,10211.0,642.0,599.0,475.0,648.0,669.0
DAPC2,12760.90992,200.0,11380.0,110.0,10720.0,11052.0,11097.0,10883.0,11045.0,602.0,338.0,254.0,550.0,405.0
DAPC2,15379.19292,200.0,13410.0,130.0,12868.0,12978.0,13103.0,12886.0,12907.0,540.0,510.0,385.0,532.0,524.0
DAPC2,16004.95015,200.0,14400.0,110.0,13320.0,13313.0,13248.0,13315.0,13378.0,1086.0,1082.0,1012.0,1084.0,1082.0
DAPC2,16148.09016,200.0,14900.0,110.0,13420.0,13446.0,13772.0,13407.0,13397.0,1483.0,1478.0,1494.0,1487.0,1495.0
DAPC2,16410.39673,200.0,15330.0,100.0,13596.0,13636.0,13702.0,13603.0,13622.0,1738.0,1693.0,1649.0,1730.0,1721.0
DAPC2,16562.53209,200.0,15390.0,130.0,13664.0,13708.0,13785.0,13699.0,13788.0,1702.0,1660.0,1719.0,1692.0,1684.0
DAPC2,16996.02111,200.0,15400.0,170.0,13985.0,14018.0,14249.0,13951.0,13856.0,1410.0,1390.0,1450.0,1421.0,1443.0
DAPC2,17155.16235,200.0,15560.0,140.0,14068.0,14269.0,14445.0,14128.0,14152.0,1446.0,1347.0,1076.0,1446.0,1437.0
DAPC2,18037.76161,200.0,16430.0,130.0,14686.0,14904.0,14947.0,14699.0,14700.0,1626.0,1538.0,1471.0,1719.0,1752.0
DAPC2,19532.75967,200.0,17310.0,130.0,16206.0,16090.0,16081.0,16191.0,16362.0,1116.0,1234.0,1179.0,1113.0,1087.0
DAPC2,20177.08224,200.0,17870.0,130.0,16681.0,16712.0,16893.0,16686.0,16688.0,1170.0,1130.0,1173.0,1179.0,1188.0
DAPC2,22424.33543,200.0,19730.0,140.0,18492.0,18620.0,18810.0,18543.0,18745.0,1227.0,1134.0,983.0,1196.0,1065.0
DAPC2,22974.25421,200.0,20280.0,150.0,19064.0,19038.0,19454.0,19064.0,18802.0,1222.0,1266.0,1328.0,1226.0,1410.0
DAPC2,23320.09804,200.0,20450.0,170.0,18821.0,19363.0,19653.0,19398.0,19372.0,1066.0,1094.0,1128.0,1050.0,1041.0
DAPC2,23929.50001,200.0,21410.0,200.0,19838.0,19758.0,19683.0,19975.0,20018.0,1544.0,1582.0,1885.0,1476.0,1419.0
DAPC2,25015.09809,200.0,21860.0,190.0,20811.0,21005.0,21136.0,20720.0,20609.0,1100.0,905.0,705.0,1123.0,1149.0
DAPC2,25646.69853,200.0,23660.0,210.0,21383.0,21612.0,21940.0,21228.0,21121.0,2324.0,2130.0,1904.0,2391.0,2442.0
DAPC2,26270.51349,200.0,23950.0,220.0,22122.0,22066.0,22312.0,22020.0,21981.0,1862.0,1965.0,1678.0,1891.0,1923.0
MV99-GC38,11460.0,25.0,11450.0,35.0,10020.0,10003.0,9989.0,10018.0,10018.0,1430.0,1441.0,1475.0,1430.0,1431.0
MV99-GC38,11550.0,25.0,11340.0,35.0,10032.0,10034.0,10058.0,10031.0,10033.0,1308.0,1308.0,1323.0,1307.0,1308.0
MV99-GC38,11700.0,30.0,11910.0,35.0,10083.0,10106.0,10129.0,10082.0,10085.0,1826.0,1814.0,1812.0,1826.0,1828.0
MV99-GC38,12570.0,326.0,11875.0,30.0,10212.0,10940.0,11382.0,10538.0,10371.0,524.0,942.0,837.0,1336.0,1501.0
MV99-GC38,13620.0,175.0,13030.0,30.0,11382.0,11528.0,11853.0,11794.0,11826.0,1262.0,1510.0,1457.0,1241.0,1204.0
MV99-GC38,13910.0,95.0,13090.0,30.0,11997.0,12014.0,12148.0,12029.0,12027.0,1084.0,1084.0,1008.0,1059.0,1058.0
MV99-GC38,14380.0,75.0,13715.0,40.0,12374.0,12274.0,12287.0,12391.0,12396.0,1332.0,1437.0,1505.0,1325.0,1321.0
MV99-GC38,14490.0,116.5,13895.0,30.0,12420.0,12338.0,12408.0,12417.0,12408.0,1476.0,1564.0,1521.0,1475.0,1477.0
MV99-GC38,14580.0,105.0,13755.0,30.0,12439.0,12370.0,12343.0,12441.0,12451.0,1316.0,1382.0,1390.0,1313.0,1311.0
MV99-GC38,14700.0,50.0,13845.0,30.0,12426.0,12426.0,12433.0,12441.0,12469.0,1416.0,1421.0,1395.0,1405.0,1387.0
MV99-GC38,15550.0,365.0,14630.0,40.0,12968.0,13034.0,13331.0,12986.0,12916.0,1658.0,1600.0,1620.0,1639.0,1708.0
MV99-GC38,16640.0,350.0,15090.0,40.0,13748.0,13854.0,13930.0,13757.0,13819.0,1336.0,1240.0,1104.0,1335.0,1278.0
MV99-GC38,17100.0,205.0,15300.0,30.0,14050.0,14230.0,14473.0,14093.0,14148.0,900.0,1078.0,897.0,1211.0,1152.0
MV99-GC38,18190.0,310.0,15735.0,40.0,14904.0,15090.0,15216.0,14842.0,14704.0,836.0,648.0,582.0,885.0,1032.0
MV99-GC38,18940.0,280.0,16210.0,40.0,15576.0,15610.0,15353.0,15712.0,15775.0,628.0,594.0,722.0,501.0,438.0
MV99-GC38,19940.0,316.0,17415.0,40.0,16456.0,16318.0,16443.0,16527.0,16367.0,327.0,1097.0,1171.0,890.0,1041.0
MV99-GC38,20760.0,265.0,18270.0,50.0,17188.0,17187.0,17520.0,17174.0,17134.0,1077.0,1100.0,848.0,1085.0,1130.0
MV99-GC38,22250.0,375.0,19440.0,50.0,18322.0,18529.0,18921.0,18299.0,18766.0,1120.0,920.0,821.0,1135.0,684.0
MV99-GC38,24550.0,515.0,21210.0,60.0,19489.0,20598.0,21338.0,20438.0,20578.0,683.0,630.0,272.0,766.0,827.0
MV99-GC38,31150.0,225.5,26360.0,190.0,26984.0,27030.0,27393.0,27141.0,27461.0,-670.0,-682.0,-452.0,-755.0,-1039.0
MV99-MC17/GC32/PC10,12430.0,210.0,12825.0,45.0,10494.0,10790.0,10825.0,10412.0,10370.0,1900.0,2032.0,2121.0,2396.0,2445.0
MV99-MC17/GC32/PC10,13200.0,385.0,13035.0,50.0,10378.0,11270.0,11797.0,11350.0,11050.0,1573.0,1783.0,1635.0,1689.0,1994.0
MV99-MC17/GC32/PC10,13440.0,115.0,12820.0,50.0,11596.0,11542.0,11436.0,11560.0,11523.0,1229.0,1266.0,1281.0,1249.0,1284.0
MV99-MC17/GC32/PC10,13630.0,85.0,13045.0,35.0,11744.0,11742.0,11773.0,11803.0,11827.0,1288.0,1304.0,1314.0,1247.0,1222.0
MV99-MC17/GC32/PC10,13810.0,70.0,13055.0,35.0,11866.0,11902.0,11835.0,11987.0,12021.0,1113.0,1144.0,1203.0,1079.0,1033.0
MV99-MC17/GC32/PC10,13940.0,109.5,13425.0,45.0,11863.0,11976.0,12056.0,12038.0,12030.0,1363.0,1446.0,1516.0,1381.0,1391.0
MV99-MC17/GC32/PC10,14100.0,50.0,13335.0,50.0,12184.0,12202.0,12326.0,12223.0,12249.0,1142.0,1158.0,1080.0,1118.0,1101.0
MV99-MC17/GC32/PC10,14260.0,55.0,13380.0,60.0,12336.0,12264.0,12255.0,12322.0,12316.0,1050.0,1105.0,1164.0,1052.0,1055.0
MV99-MC17/GC32/PC10,14430.0,130.5,13285.0,35.0,12391.0,12288.0,12420.0,12402.0,12405.0,892.0,1006.0,949.0,882.0,878.0
MV99-MC17/GC32/PC10,14600.0,166.5,13155.0,35.0,12426.0,12425.0,12604.0,12434.0,12427.0,724.0,744.0,644.0,720.0,719.0
MV99-MC17/GC32/PC10,14860.0,149.0,14330.0,40.0,12508.0,12578.0,12603.0,12495.0,12496.0,1820.0,1754.0,1746.0,1832.0,1840.0
MV99-MC17/GC32/PC10,16430.0,1061.0,13625.0,40.0,13546.0,13894.0,15545.0,13673.0,13827.0,-1556.0,-256.0,-516.0,-51.0,-196.0
MV99-MC17/GC32/PC10,17230.0,1569.0,16530.0,70.0,14256.0,14870.0,19045.0,14400.0,14461.0,1968.0,1695.0,823.0,2155.0,2065.0
MV99-MC17/GC32/PC10,17920.0,1746.0,17200.0,70.0,12450.0,15449.0,18103.0,14939.0,14458.0,-598.0,1768.0,2393.0,2261.0,2732.0
MV99-MC17/GC32/PC10,18710.0,1240.0,15160.0,60.0,15421.0,16051.0,19519.0,15622.0,15986.0,-2354.0,-859.0,-1736.0,-458.0,-33.0
MV99-MC17/GC32/PC10,19480.0,745.0,16720.0,70.0,14708.0,16325.0,16861.0,16196.0,16364.0,-785.0,402.0,277.0,521.0,345.0
MV99-MC17/GC32/PC10,20250.0,298.0,17440.0,60.0,16760.0,16575.0,16635.0,16744.0,16702.0,671.0,872.0,812.0,692.0,733.0
MV99-MC17/GC32/PC10,22300.0,800.0,19580.0,80.0,17152.0,18628.0,20477.0,18434.0,18782.0,-420.0,992.0,352.0,1135.0,811.0
MV99-MC17/GC32/PC10,25680.0,1533.0,22940.0,190.0,18786.0,22272.0,25907.0,21772.0,21112.0,1062.0,717.0,449.0,1221.0,541.0
MV99-MC17/GC32/PC10,11950.0,115.0,12230.0,45.0,10244.0,10252.0,10267.0,10266.0,10313.0,1980.0,1984.0,1950.0,1967.0,1938.0
W8709A-13,8158.0,110.0,8200.0,40.0,7322.0,7303.0,7331.0,7331.0,7298.0,867.0,900.0,944.0,852.0,895.0
W8709A-13,8680.0,103.0,8680.0,60.0,7762.0,7789.0,7787.0,7911.0,7927.0,806.0,888.0,919.0,778.0,758.0
W8709A-13,9016.5,100.0,8895.0,40.0,7982.0,8191.0,8163.0,8112.0,7970.0,807.0,704.0,660.0,794.0,724.0
W8709A-13,9565.5,98.0,9400.0,80.0,8426.0,8474.0,8286.0,8669.0,8698.0,826.0,862.0,902.0,770.0,703.0
W8709A-13,9837.0,102.0,9580.0,70.0,8815.0,8733.0,8674.0,8802.0,8793.0,768.0,832.0,874.0,769.0,773.0
W8709A-13,10365.0,117.0,9940.0,70.0,8920.0,9190.0,9113.0,9213.0,9210.0,770.0,740.0,718.0,726.0,719.0
W8709A-13,11288.0,122.0,10610.0,80.0,9842.0,9816.0,9749.0,9923.0,9945.0,764.0,787.0,698.0,708.0,656.0
W8709A-13,11751.5,84.0,11005.0,40.0,10129.0,10147.0,10079.0,10115.0,10101.0,878.0,850.0,841.0,885.0,897.0
W8709A-13,11913.0,127.0,10985.0,40.0,10224.0,10134.0,10048.0,10228.0,10212.0,759.0,840.0,935.0,749.0,764.0
W8709A-13,12619.0,130.0,11615.0,45.0,10532.0,10872.0,10948.0,10571.0,10592.0,718.0,754.0,670.0,1043.0,1067.0
W8709A-13,13043.0,73.0,12035.0,45.0,11137.0,11078.0,11133.0,11068.0,11054.0,900.0,953.0,1017.0,953.0,977.0
W8709A-13,13510.0,105.0,12510.0,60.0,11670.0,11620.0,11598.0,11663.0,11535.0,849.0,903.0,782.0,849.0,827.0
W8709A-13,14260.0,131.0,13080.0,35.0,12046.0,12141.0,12198.0,12323.0,12311.0,782.0,942.0,947.0,752.0,759.0
W8709A-13,15348.0,116.0,13770.0,35.0,12846.0,12826.0,12875.0,12869.0,12894.0,923.0,947.0,935.0,903.0,881.0
W8709A-13,15659.0,107.0,14015.0,35.0,13064.0,13055.0,13074.0,13063.0,13064.0,950.0,962.0,973.0,950.0,951.0
W8709A-13,16280.0,70.0,14490.0,35.0,13506.0,13514.0,13515.0,13499.0,13492.0,986.0,978.0,957.0,988.0,994.0
W8709A-13,16536.0,56.0,14690.0,35.0,13682.0,13678.0,13651.0,13677.0,13672.0,1009.0,1008.0,1052.0,1011.0,1014.0
W8709A-13,16782.0,79.0,14840.0,45.0,13819.0,13898.0,13927.0,13821.0,13823.0,1020.0,950.0,895.0,1017.0,1017.0
W8709A-13,17205.0,111.0,15260.0,35.0,14147.0,14176.0,14338.0,14151.0,14152.0,1110.0,1095.0,1005.0,1107.0,1108.0
W8709A-13,17532.5,76.0,15500.0,40.0,14430.0,14351.0,14368.0,14445.0,14454.0,1066.0,1152.0,1130.0,1055.0,1050.0
W8709A-13,17745.0,168.0,15620.0,35.0,14552.0,14600.0,14582.0,14495.0,14467.0,1073.0,1022.0,950.0,1118.0,1150.0
W8709A-13,20368.0,283.0,17940.0,45.0,16810.0,16718.0,16649.0,16838.0,16819.0,1110.0,1219.0,1294.0,1098.0,1149.0
W8709A-13,22355.5,230.0,19640.0,60.0,18419.0,18572.0,18557.0,18416.0,18281.0,1212.0,1062.0,1068.0,1216.0,1355.0
KNR159-5-78GGC,640.0,10.0,1235.0,15.0,636.0,686.0,725.0,629.0,625.0,598.0,558.0,533.0,603.0,607.0
KNR159-5-78GGC,6012.0,24.0,5810.0,15.0,5276.0,5221.0,5155.0,5299.0,5317.0,534.0,584.0,631.0,512.0,496.0
KNR159-5-78GGC,7808.0,22.0,7530.0,20.0,6976.0,6992.0,6937.0,6977.0,6979.0,554.0,530.0,525.0,552.0,552.0
KNR159-5-78GGC,9312.0,31.0,8800.0,25.0,8302.0,8299.0,8325.0,8311.0,8316.0,496.0,510.0,443.0,488.0,483.0
KNR159-5-78GGC,11364.0,38.0,10390.0,20.0,9981.0,9880.0,9792.0,9970.0,9963.0,411.0,502.0,560.0,417.0,425.0
KNR159-5-78GGC,13869.0,49.0,12475.0,35.0,11900.0,11980.0,11897.0,12029.0,12031.0,456.0,484.0,478.0,445.0,442.0
KNR159-5-78GGC,14141.0,53.0,12685.0,35.0,12237.0,12222.0,12293.0,12257.0,12261.0,442.0,474.0,429.0,427.0,421.0
KNR159-5-78GGC,15336.0,55.0,13435.0,40.0,12855.0,12838.0,12860.0,12864.0,12875.0,577.0,599.0,609.0,571.0,565.0
KNR159-5-78GGC,15801.0,50.0,13785.0,35.0,13175.0,13144.0,13088.0,13178.0,13182.0,609.0,635.0,695.0,606.0,605.0
KNR159-5-78GGC,16189.0,66.0,14085.0,54.0,13437.0,13448.0,13455.0,13430.0,13422.0,650.0,640.0,635.0,652.0,656.0
KNR159-5-78GGC,17267.0,74.0,14960.0,60.0,14206.0,14224.0,14341.0,14170.0,14155.0,766.0,746.0,735.0,783.0,796.0
KNR159-5-78GGC,17367.0,96.0,15040.0,70.0,14290.0,14279.0,14457.0,14281.0,14169.0,752.0,794.0,759.0,756.0,808.0
KNR159-5-78GGC,17808.0,61.0,15360.0,50.0,14539.0,14558.0,14567.0,14525.0,14501.0,824.0,808.0,776.0,831.0,843.0
KNR159-5-78GGC,18184.0,67.0,15723.0,72.0,14901.0,14898.0,14785.0,14804.0,14744.0,840.0,783.0,904.0,903.0,952.0
KNR159-5-78GGC,18676.0,50.0,16160.0,60.0,15281.0,15326.0,15318.0,15316.0,15357.0,870.0,844.0,800.0,847.0,824.0
KNR159-5-78GGC,19248.0,86.0,16700.0,70.0,15942.0,15956.0,15998.0,15963.0,15973.0,747.0,737.0,784.0,739.0,734.0
KNR159-5-78GGC,19594.0,76.0,16990.0,60.0,16260.0,16258.0,16245.0,16294.0,16351.0,724.0,742.0,687.0,701.0,662.0
MD77-176,2651.0,146.0,3060.0,60.0,2518.0,2595.0,2555.0,2496.0,2491.0,463.0,464.0,466.0,546.0,580.0
MD77-176,5294.0,157.5,5120.0,70.0,4599.0,4662.0,4685.0,4545.0,4483.0,518.0,460.0,536.0,542.0,620.0
MD77-176,7276.0,149.0,6960.0,80.0,6296.0,6472.0,6431.0,6363.0,6448.0,585.0,462.0,527.0,603.0,596.0
MD77-176,10016.0,144.0,9350.0,45.0,8897.0,8892.0,8818.0,8883.0,8889.0,173.0,454.0,466.0,467.0,469.0
MD77-176,12107.0,221.25,10950.0,90.0,10262.0,10532.0,10670.0,10344.0,10365.0,647.0,456.0,320.0,619.0,603.0
MD77-176,12861.0,148.0,11450.0,90.0,10790.0,11105.0,11346.0,10972.0,11044.0,580.0,424.0,242.0,489.0,455.0
MD77-176,14605.0,271.25,12910.0,110.0,12471.0,12276.0,12721.0,12431.0,12412.0,470.0,648.0,767.0,475.0,479.0
MD77-176,17227.0,232.75,14880.0,70.0,14162.0,14262.0,14192.0,14162.0,14153.0,714.0,604.0,739.0,711.0,726.0
MD77-176,18773.0,199.5,16420.0,70.0,15462.0,15464.0,15481.0,15452.0,15410.0,952.0,963.0,979.0,959.0,1005.0
MD77-176,19456.0,253.0,16660.0,120.0,16141.0,16051.0,16209.0,16093.0,15994.0,517.0,646.0,472.0,539.0,624.0
MD77-176,26722.0,283.75,23420.0,140.0,22374.0,22510.0,22815.0,22419.0,22409.0,1033.0,897.0,1130.0,999.0,993.0
146-893A,15518.0,377.0,13800.0,280.0,12952.0,12983.0,13514.0,12963.0,12915.0,824.0,748.0,829.0,822.0,823.0
146-893A,16670.0,169.0,14690.0,140.0,13744.0,13808.0,13893.0,13770.0,13807.0,932.0,872.0,821.0,927.0,924.0
146-893A,16722.0,217.0,14740.0,180.0,13782.0,13806.0,13889.0,13797.0,13822.0,943.0,906.0,1003.0,947.0,952.0
146-893A,16976.0,191.0,14940.0,160.0,13978.0,13982.0,13991.0,13930.0,13852.0,964.0,938.0,985.0,979.0,1006.0
146-893A,17372.0,80.0,15280.0,60.0,14289.0,14268.0,14430.0,14289.0,14183.0,992.0,1022.0,1069.0,990.0,975.0
146-893A,17974.0,145.0,15750.0,130.0,14648.0,14764.0,14697.0,14667.0,14686.0,1090.0,978.0,1111.0,1089.0,1090.0
146-893A,18053.0,155.0,15830.0,140.0,14729.0,14866.0,14744.0,14706.0,14702.0,1047.0,976.0,871.0,1111.0,1135.0
LV29-114-3,9650.0,71.0,9630.0,50.0,8489.0,8563.0,8430.0,8709.0,8698.0,930.0,1042.0,1070.0,916.0,915.0
LV29-114-3,10833.0,86.0,10465.0,50.0,9546.0,9578.0,9682.0,9576.0,9587.0,908.0,906.0,855.0,893.0,883.0
LV29-114-3,13113.0,54.0,12290.0,55.0,11089.0,11246.0,11269.0,11213.0,11235.0,1100.0,1048.0,999.0,1089.0,1055.0
LV29-114-3,14147.0,89.0,13180.0,60.0,12198.0,12185.0,12311.0,12262.0,12270.0,961.0,1006.0,1017.0,923.0,906.0
LV29-114-3,15953.0,105.0,14400.0,80.0,13280.0,13278.0,13354.0,13276.0,13264.0,1122.0,1136.0,1138.0,1120.0,1121.0
LV29-114-3,16890.0,94.0,15130.0,80.0,13893.0,14016.0,14195.0,13867.0,13855.0,1246.0,1164.0,1021.0,1256.0,1265.0
SO178-13-6,14532.0,176.0,13390.0,100.0,12408.0,12340.0,12479.0,12420.0,12413.0,972.0,1043.0,1101.0,969.0,968.0
SO178-13-6,15985.0,61.0,14420.0,45.0,13301.0,13292.0,13308.0,13297.0,13295.0,1120.0,1134.0,1115.0,1120.0,1122.0
SO178-13-6,16850.0,73.0,15090.0,60.0,13852.0,13933.0,13984.0,13847.0,13844.0,1239.0,1162.0,1155.0,1240.0,1243.0
SO201-2-101,13653.0,63.0,12600.0,55.0,11776.0,11757.0,11730.0,11817.0,11830.0,804.0,817.0,901.0,787.0,778.0
SO201-2-101,16918.0,68.0,14950.0,60.0,13896.0,13980.0,14075.0,13881.0,13872.0,1058.0,976.0,965.0,1064.0,1071.0
SO201-2-101,19629.0,147.0,17310.0,120.0,16234.0,16222.0,16358.0,16321.0,16360.0,1043.0,1088.0,1235.0,1013.0,979.0
SO201-2-12KL,11266.0,83.0,10800.0,65.0,9832.0,9810.0,9986.0,9899.0,9940.0,959.0,997.0,1008.0,917.0,871.0
SO201-2-12KL,13321.0,55.0,12500.0,50.0,11447.0,11468.0,11586.0,11457.0,11504.0,1052.0,1058.0,977.0,1047.0,1027.0
SO201-2-12KL,13771.0,74.0,12900.0,50.0,11860.0,11883.0,11844.0,11886.0,11830.0,979.0,1014.0,1021.0,999.0,1054.0
SO201-2-12KL,15291.0,74.0,13900.0,55.0,12822.0,12812.0,12882.0,12824.0,12849.0,1078.0,1098.0,1083.0,1075.0,1073.0
SO201-2-77,11115.0,41.0,10450.0,40.0,9626.0,9739.0,9882.0,9645.0,9650.0,812.0,735.0,683.0,805.0,802.0
SO201-2-77,12579.0,45.0,11500.0,50.0,10532.0,10641.0,10736.0,10509.0,10482.0,976.0,886.0,856.0,982.0,993.0
SO201-2-77,14567.0,101.0,13200.0,45.0,12439.0,12362.0,12352.0,12439.0,12446.0,762.0,834.0,866.0,760.0,759.0
SO201-2-85,11110.0,70.0,10450.0,55.0,9664.0,9758.0,9672.0,9641.0,9653.0,793.0,701.0,628.0,809.0,815.0
SO201-2-85,15489.0,105.0,13850.0,80.0,12956.0,12946.0,12977.0,12937.0,12923.0,903.0,906.0,913.0,906.0,912.0
SO201-2-85,19674.0,80.0,17350.0,65.0,16322.0,16317.0,16434.0,16352.0,16364.0,1015.0,1052.0,1023.0,1000.0,992.0
SO202/1_18-6,11657.0,40.0,10850.0,25.0,10066.0,10097.0,10139.0,10068.0,10072.0,784.0,762.0,718.0,781.0,780.0
SO202/1_18-6,11802.0,81.0,10950.0,55.0,10152.0,10172.0,10129.0,10150.0,10129.0,794.0,781.0,788.0,795.0,799.0
SO202/1_18-6,12116.5,111.0,11150.0,65.0,10216.0,10440.0,10532.0,10350.0,10357.0,808.0,746.0,571.0,802.0,798.0
SO202/1_18-6,12866.0,63.0,11850.0,60.0,10974.0,10928.0,11032.0,10974.0,10981.0,882.0,948.0,881.0,877.0,873.0
JT96-09PC,10013.0,97.0,9760.0,70.0,8864.0,8890.0,8888.0,8883.0,8888.0,880.0,863.0,969.0,877.0,878.0
JT96-09PC,12463.0,134.0,11500.0,110.0,10478.0,10724.0,10718.0,10429.0,10372.0,1036.0,800.0,598.0,1049.0,1068.0
JT96-09PC,13079.0,122.0,12460.0,120.0,10917.0,11172.0,11356.0,11106.0,11052.0,1282.0,1318.0,1317.0,1306.0,1359.0
JT96-09PC,13259.0,87.0,12640.0,90.0,11385.0,11361.0,11282.0,11377.0,11371.0,1258.0,1238.0,1224.0,1255.0,1257.0
JT96-09PC,14205.0,131.0,13410.0,80.0,12052.0,12088.0,12182.0,12296.0,12309.0,1153.0,1288.0,1459.0,1117.0,1102.0
JT96-09PC,14398.0,146.0,13520.0,70.0,12376.0,12256.0,12427.0,12394.0,12403.0,1140.0,1278.0,1315.0,1131.0,1124.0
JT96-09PC,15345.0,92.0,14140.0,70.0,12848.0,12824.0,12731.0,12868.0,12887.0,1285.0,1295.0,1288.0,1276.0,1268.0
JT96-09PC,10430.0,200.0,9760.0,70.0,8904.0,9135.0,8834.0,9243.0,9213.0,547.0,587.0,695.0,504.0,519.0
JT96-09PC,10555.5,379.75,9360.0,240.0,8921.0,9182.0,9259.0,9354.0,9586.0,42.0,170.0,257.0,11.0,-26.0
JT96-09PC,11425.0,348.5,11500.0,110.0,9628.0,10007.0,10411.0,10005.0,10029.0,1589.0,1520.0,1459.0,1520.0,1469.0
JT96-09PC,12115.0,324.75,12460.0,120.0,10304.0,10555.0,10698.0,10345.0,10364.0,2156.0,1881.0,2132.0,2133.0,2117.0
JT96-09PC,12709.5,316.625,12640.0,90.0,10710.0,11012.0,11507.0,10713.0,10370.0,1816.0,1647.0,1680.0,1900.0,2191.0
JT96-09PC,14468.0,311.625,13410.0,80.0,12050.0,12062.0,12537.0,12402.0,12407.0,1083.0,1354.0,1439.0,1014.0,998.0
JT96-09PC,14786.0,321.75,13520.0,70.0,12595.0,12416.0,12903.0,12477.0,12466.0,947.0,1119.0,1072.0,1032.0,1069.0
JT96-09PC,15612.0,366.0,14140.0,70.0,13000.0,13080.0,13643.0,13035.0,12916.0,1114.0,1072.0,1233.0,1101.0,1188.0
KR02-15-PC06,4816.0,335.25,5170.0,60.0,3856.0,4365.0,4396.0,4213.0,4135.0,911.0,804.0,798.0,921.0,1033.0
KR02-15-PC06,5047.0,86.0,5170.0,60.0,4447.0,4440.0,4426.0,4458.0,4500.0,718.0,760.0,729.0,714.0,709.0
KR02-15-PC06,7154.0,94.0,7070.0,90.0,6254.0,6350.0,6429.0,6214.0,6179.0,826.0,741.0,681.0,836.0,851.0
KR02-15-PC06,7327.8,255.5,7070.0,90.0,6240.0,6526.0,6907.0,6419.0,6447.0,582.0,544.0,679.0,652.0,692.0
KR02-15-PC06,8062.0,59.0,8010.0,60.0,7244.0,7267.0,7282.0,7290.0,7301.0,747.0,769.0,724.0,729.0,715.0
KR02-15-PC06,8319.2,297.45,8010.0,60.0,7076.0,7344.0,7196.0,7482.0,7441.0,518.0,656.0,760.0,505.0,569.0
KR02-15-PC06,11387.0,123.0,10610.0,90.0,9664.0,9888.0,9795.0,9986.0,10021.0,669.0,744.0,664.0,634.0,618.0
KR02-15-PC06,11393.0,300.2,10610.0,90.0,9876.0,10020.0,10145.0,9991.0,10027.0,729.0,618.0,331.0,642.0,589.0
KR02-15-PC06,11771.0,111.0,10860.0,70.0,10134.0,10043.0,9996.0,10128.0,10100.0,718.0,770.0,917.0,724.0,734.0
KR02-15-PC06,12195.2,299.425,10860.0,70.0,10324.0,10660.0,10762.0,10361.0,10369.0,-76.0,198.0,271.0,500.0,497.0
